driver_id,year,month,total_income,total_km,gender,age,vetek
567,2015.0,8,63958.916881260506,6425.656292499328,M,43.4,15.0
122,2015.0,8,67352.55768623274,7444.039690346547,M,36.4,5.7
160,2015.0,8,68594.02060909306,7137.560545655614,M,29.0,18.1
124,2015.0,8,100945.49914079004,7840.350822170427,M,29.5,9.5
686,2015.0,8,100152.7611122086,8967.85911677645,M,35.2,5.5
104,2015.0,8,84767.20709390947,7201.012058887126,U,51.4,5.7
595,2015.0,8,88438.606381041,9494.34272534045,M,39.6,7.1
126,2015.0,8,94195.6379910646,7424.073023929283,M,47.6,0.7
706,2015.0,8,101881.69322786682,9169.774403507294,M,45.8,0.3
669,2015.0,8,127374.16250575968,9434.344702610417,M,47.0,13.9
234,2015.0,8,111985.80789553109,9711.267969309174,M,36.5,6.2
804,2015.0,8,91627.04967026952,7764.913628794653,M,26.8,13.2
649,2015.0,8,61620.295096030044,6269.352518189414,F,35.3,6.4
965,2015.0,8,62118.98476175746,6986.915710664887,M,60.2,5.6
872,2015.0,8,79916.29014311438,7317.854722954204,M,45.0,11.6
146,2015.0,8,98548.78683127485,7960.704069283179,M,32.4,5.6
800,2015.0,8,86272.87851770515,8144.762004557473,M,49.8,15.0
377,2015.0,8,92789.30625824354,7511.690778028977,F,52.2,4.0
492,2015.0,8,106706.96744905121,7359.793365962427,M,41.7,11.8
527,2015.0,8,90660.61406581687,7324.984968959249,M,,0.4
962,2015.0,8,92254.85101614798,8664.402100198675,U,48.0,0.8
83,2015.0,8,76266.54861153477,7195.368317502466,M,60.1,8.2
301,2015.0,8,98818.8038653445,7836.8305684235065,U,27.4,2.0
775,2015.0,8,84614.89477878601,7740.000991129657,M,44.6,9.8
529,2015.0,8,73997.48295576122,7841.992458848491,M,42.3,6.1
158,2015.0,8,80829.94833169496,7862.57565164445,M,,3.0
21,2015.0,8,101881.6889997726,8512.890085638268,M,27.1,7.5
149,2015.0,8,69114.40592362298,8805.606970443045,M,46.9,5.5
60,2015.0,8,89938.68226989175,8530.036166073685,M,47.8,11.0
942,2015.0,8,81816.19157645309,9251.124021830594,M,44.6,14.9
353,2015.0,8,106680.78131411552,8335.5397476786,M,59.4,5.3
269,2015.0,8,78124.73910475026,7954.997310506466,M,33.8,8.1
419,2015.0,8,93185.76691021824,7483.218396565751,M,,18.2
456,2015.0,8,109825.08294789019,8548.727589178015,M,50.2,5.9
994,2015.0,8,111766.33722943853,8935.872784115081,M,37.2,2.6
428,2015.0,8,56461.32021343979,6671.612376771954,M,31.4,13.8
82,2015.0,8,85462.75153815802,8749.412437487255,M,56.3,4.0
870,2015.0,8,66319.2689860116,5763.259536561182,M,37.3,2.6
309,2015.0,8,111118.47207037723,7643.565956322936,M,32.6,14.6
608,2015.0,8,82689.89007538429,7719.214518165871,M,58.1,13.4
903,2015.0,8,67327.17756053593,8232.420958933817,M,,16.7
437,2015.0,8,74167.55028139775,8330.831136290657,M,29.4,9.8
268,2015.0,8,66198.69613084407,6278.5340176258715,M,35.6,11.2
879,2015.0,8,82346.58109329638,9125.371496205164,U,58.8,3.3
922,2015.0,8,87191.71406549493,9131.18048393008,M,53.1,0.8
798,2015.0,8,59382.42937496496,6543.435907949965,M,29.6,0.4
397,2015.0,8,67449.48539652144,6176.102308671169,M,,12.9
589,2015.0,8,71487.07357513157,6832.057786058678,M,35.1,6.4
493,2015.0,8,82866.05655735427,7340.7299150902745,M,56.1,0.2
788,2015.0,8,99940.45488572879,8273.634075110249,M,26.9,18.3
504,2015.0,8,83503.39925481692,7476.877432174793,M,34.4,1.8
88,2015.0,8,107628.39454305296,8099.3474749795305,M,38.0,18.0
132,2015.0,8,58862.06966437778,6998.669416067094,M,55.0,17.3
219,2015.0,8,85170.95389607864,7948.490871819841,M,33.9,17.3
715,2015.0,8,98896.4618004245,7962.34888015058,M,46.2,5.3
594,2015.0,8,81701.63664363633,7931.597746343337,F,39.0,12.7
885,2015.0,8,87812.78549241432,8087.715185902248,M,57.1,6.5
232,2015.0,8,114032.7814381239,9367.37526885538,M,38.6,13.6
752,2015.0,8,108704.38868308646,8456.397498649381,M,58.0,0.4
110,2015.0,8,87827.75216785702,7864.133692522838,M,53.8,15.7
192,2015.0,8,106900.24752218701,7832.171935383737,M,39.9,5.7
780,2015.0,8,105664.16082146313,8035.607119244722,M,46.2,1.9
611,2015.0,8,54381.52779377586,7281.835229256035,M,56.8,0.4
830,2015.0,8,108037.04714136748,9844.69385646914,M,44.2,5.2
435,2015.0,8,99057.2809869642,7470.1935510584935,F,54.8,17.1
138,2015.0,8,89749.52000536287,9112.602060172554,M,28.9,5.5
989,2015.0,8,100392.39563207094,7450.098339348409,M,,6.4
893,2015.0,8,69376.04505640271,6940.357584275582,M,33.2,2.4
887,2015.0,8,96609.97700249756,7472.967033352436,M,,0.0
257,2015.0,8,62757.46765136542,6656.883453790596,M,30.4,4.5
509,2015.0,8,83334.21158428269,9115.403082686524,M,41.1,0.5
44,2015.0,8,92786.94659501466,9403.121744579268,M,55.4,8.9
393,2015.0,8,88856.04945497084,7612.231277349748,M,28.2,7.3
970,2015.0,8,64816.67694753227,7104.57501604164,M,28.4,11.4
405,2015.0,8,71290.29405236959,6167.867196313242,M,26.6,0.1
516,2015.0,8,69581.04463686723,7051.908157729771,M,60.3,18.0
693,2015.0,8,96787.76593739146,7524.251508265093,U,47.4,9.9
931,2015.0,8,98149.34262964196,7910.954302287843,M,56.7,15.4
656,2015.0,8,109515.10735635135,7402.862287804682,M,50.8,17.8
972,2015.0,8,99126.11236578003,9377.582290552962,M,60.3,1.6
811,2015.0,8,98650.77821059471,7886.374900843626,M,,18.6
855,2015.0,8,102803.8086816694,8028.376551069381,M,58.6,15.2
900,2015.0,8,56450.23746808097,6859.554227716541,M,35.9,9.4
532,2015.0,8,86936.67556232055,8934.382538303382,M,32.5,0.5
819,2015.0,8,76679.2020289212,8692.704477300063,M,27.9,15.2
645,2015.0,8,69533.64460596995,7954.37288890333,M,46.8,2.3
148,2015.0,8,95560.43214022952,9587.113410732709,M,58.8,9.8
591,2015.0,8,74350.413105869,6033.166390461383,M,50.5,9.5
421,2015.0,8,71420.72180484564,7669.272339682633,M,45.7,11.2
981,2015.0,8,96537.609651501,7792.710973618015,M,56.6,1.6
20,2015.0,8,77672.52969007216,7916.203572680836,M,46.5,18.1
520,2015.0,8,90105.48135420537,6491.246682231181,M,49.0,8.8
112,2015.0,8,113907.67733209649,7874.160286013179,M,49.1,0.9
524,2015.0,8,105805.28809617546,9203.219320167938,F,33.9,18.5
297,2015.0,8,79844.98696209653,7702.474367412776,M,48.0,1.0
840,2015.0,8,103523.8479397784,8166.388656802362,M,30.2,0.3
569,2015.0,8,83436.80222777315,7233.851597822112,M,34.1,13.3
561,2015.0,8,79143.81863675645,8340.754145186866,U,38.6,6.2
938,2015.0,8,112835.77095594375,8746.042223561755,M,58.7,16.4
785,2015.0,8,117664.12108411262,8228.61227855519,M,,14.7
629,2015.0,8,88503.71752646123,7381.937715194949,M,40.8,15.7
939,2015.0,8,85983.88308340966,8181.404892083221,M,43.9,2.4
612,2015.0,8,136475.23651819697,9607.356347626765,M,51.2,10.3
510,2015.0,8,124707.45855045744,8800.34226952334,M,49.4,12.2
935,2015.0,8,78533.03469934921,8129.28336711478,M,33.3,0.3
246,2015.0,8,75004.31081564234,7218.896594537389,M,51.6,15.1
575,2015.0,8,99794.35999829444,7439.774389864648,M,27.3,10.9
29,2015.0,8,125193.5551044174,9233.700468137307,M,40.9,10.7
211,2015.0,8,79459.59279097056,8028.805032473866,M,31.1,8.5
727,2015.0,8,105545.0648764329,7924.146612575304,M,48.3,16.6
406,2015.0,8,99754.18073330038,8855.19569431705,U,31.1,1.4
552,2015.0,8,111339.10283176073,8566.92451213664,M,56.1,7.3
75,2015.0,8,100518.00871344816,7914.013601466316,M,41.7,6.5
871,2015.0,8,94921.76993950101,8197.101930799594,M,,7.2
946,2015.0,8,61386.05408939703,7620.581864023099,M,47.2,6.6
199,2015.0,8,82789.9443859866,8861.250453656323,M,43.6,13.1
320,2015.0,8,76627.99152861458,7398.124719122181,M,37.5,14.4
774,2015.0,8,96225.48520362683,8434.714411177027,M,56.6,17.0
285,2015.0,8,68132.40399272385,7235.62144132579,M,41.7,1.0
790,2015.0,8,83070.5847590424,8105.160718001937,M,31.7,5.0
968,2015.0,8,96858.20026906492,8125.228243428141,U,53.9,2.6
430,2015.0,8,102318.71696376771,8402.568413252622,M,,11.6
392,2015.0,8,86754.506908625,7812.029483398929,U,27.7,4.8
425,2015.0,8,96402.79695391607,7330.31509943323,M,,17.9
696,2015.0,8,85610.96375276906,7675.07717406896,M,35.5,14.7
952,2015.0,8,99488.65679206638,8041.7760456696205,M,50.9,4.4
465,2015.0,8,90010.70322303679,8179.789339871678,M,56.4,17.2
27,2015.0,8,90569.60435086649,7649.58000261051,M,48.8,12.8
256,2015.0,8,87437.14026038445,7994.021443262594,M,,8.8
588,2015.0,8,104867.77602705904,8548.726635354682,F,41.9,14.8
977,2015.0,8,119660.95953089056,8957.450310002467,M,50.6,3.7
714,2015.0,8,78448.11979866472,9423.18883246175,M,34.0,9.7
422,2015.0,8,93515.92828380551,8466.421436872846,M,44.5,11.6
860,2015.0,8,52652.3981780679,7327.954977433253,M,32.7,16.8
352,2015.0,8,88256.5585404407,7559.966811860571,M,52.5,9.3
721,2015.0,8,106249.9892148227,8627.468461591727,M,31.1,14.4
528,2015.0,8,103219.20497161307,10302.69906768572,M,27.1,15.5
469,2015.0,8,93235.38712936755,8638.419727978566,M,58.5,10.3
480,2015.0,8,73163.4494808788,7708.002230981073,M,32.9,11.5
423,2015.0,8,78225.24463272894,6450.557902857499,M,54.1,0.6
407,2015.0,8,103703.87796028274,7693.373730182994,M,40.9,2.4
979,2015.0,8,113270.41750805022,8738.673637684687,M,59.2,9.9
976,2015.0,8,89581.76990413673,9612.450470070342,M,52.2,1.9
971,2015.0,8,85757.64924563172,7980.100253440448,M,58.3,15.5
745,2015.0,8,94606.14004735262,8677.1627654781,M,45.5,15.9
733,2015.0,8,87044.60454962775,7359.822452972974,M,46.6,13.6
801,2015.0,8,84996.68720182664,8883.520232267387,M,36.8,11.4
572,2015.0,8,74036.440416817,7880.414993563958,M,,7.6
943,2015.0,8,81832.65988254795,7147.576917944623,F,52.8,0.6
267,2015.0,8,82501.1633196433,8965.01090521236,M,47.1,4.8
724,2015.0,8,83561.61014830827,8237.328404536713,F,42.2,16.0
427,2015.0,8,133988.98118485135,8496.554643632375,M,42.5,3.4
9,2015.0,8,53907.21895008699,6436.305907240932,M,44.7,8.9
288,2015.0,8,82224.21777815119,8740.639532763533,U,41.6,18.3
716,2015.0,8,82666.98734221717,7430.934652757768,M,34.1,1.0
136,2015.0,8,110821.96086638137,9814.56362542566,M,52.9,1.0
253,2015.0,8,86816.49039470198,7695.007998329725,F,47.0,18.0
382,2015.0,8,101300.54907345278,8124.80970613476,M,28.8,10.9
258,2015.0,8,84731.51882349043,8198.765910617558,M,37.9,6.3
223,2015.0,8,84676.58172631283,7324.988531808447,U,47.6,5.2
498,2015.0,8,86022.09026265632,7327.846774354293,M,43.6,15.3
536,2015.0,8,74315.00377233002,7078.112270155337,M,49.4,3.4
980,2015.0,8,90137.34033012684,9368.485481725329,M,30.4,2.1
641,2015.0,8,132235.0913343792,9435.029901939255,M,28.0,11.0
761,2015.0,8,86047.48922049702,7778.0281220484085,M,27.8,8.7
452,2015.0,8,69131.50094622927,6667.364902581509,M,47.7,4.4
623,2015.0,8,88035.31403641416,7866.6774788231605,U,,14.4
581,2015.0,8,98850.07405979685,9166.657787607804,M,30.2,18.5
647,2015.0,8,104757.61682761634,8641.52870152965,F,57.6,11.7
6,2015.0,8,103164.16658391312,8916.126191783587,M,29.9,15.1
371,2015.0,8,82329.96693113605,6779.6674537476265,M,46.6,5.6
793,2015.0,8,92497.37539815663,8195.796694294926,M,29.3,12.5
47,2015.0,8,93608.6423905097,7685.332718854382,M,35.1,5.3
664,2015.0,8,90594.69523880482,7282.819379903818,M,40.0,17.9
247,2015.0,8,93446.92742345385,7357.984520915403,M,47.8,2.0
229,2015.0,8,111097.80036720938,7933.028957096945,M,49.5,7.9
137,2015.0,8,109073.35593908402,10254.339487345134,M,52.6,17.6
866,2015.0,8,105726.373962271,8317.342039098683,M,29.8,6.1
115,2015.0,8,43974.87973280662,5823.892160040647,M,30.7,17.6
997,2015.0,8,109656.30393221258,8980.763999419201,M,55.9,10.5
396,2015.0,8,114467.04914514533,8683.596597517975,M,27.5,12.5
877,2015.0,8,75998.12321783221,6947.928424880981,M,35.2,16.7
363,2015.0,8,88451.25308392706,7463.689421316632,M,39.5,1.3
808,2015.0,8,88561.64160575303,8221.272609236605,M,39.6,4.6
74,2015.0,8,95294.321409678,7042.606155549912,M,31.6,15.0
194,2015.0,8,84125.40476825167,7433.979696922834,M,60.2,18.7
858,2015.0,8,61163.09826445206,6799.892536034075,M,32.7,1.5
786,2015.0,8,117344.52570193411,8363.614598794431,M,40.9,0.0
135,2015.0,8,101043.2547925426,7892.523180980525,U,,10.5
821,2015.0,8,87919.09632201542,7386.242205922264,M,50.0,4.4
974,2015.0,8,104157.85053925002,9453.531568378341,M,28.8,8.2
685,2015.0,8,90150.43158362589,7494.556016035793,M,41.4,7.8
129,2015.0,8,71770.7359034483,7462.655501016602,M,30.0,11.3
754,2015.0,8,144825.24810782814,9618.566824244903,M,49.9,11.8
691,2015.0,8,95327.70955196719,9434.586484512009,M,38.3,0.4
178,2015.0,8,92610.22407948418,9007.006312181926,M,43.5,7.8
883,2015.0,8,67063.78968318432,6359.380400655859,M,,15.3
889,2015.0,8,94600.41665336918,8665.26338857566,U,50.0,2.0
231,2015.0,8,76245.0378647389,6903.914129171505,U,36.8,17.8
103,2015.0,8,78846.81009484938,8697.595897649448,M,58.7,11.8
891,2015.0,8,59882.02247675365,6814.839430964036,M,50.9,13.8
22,2015.0,8,76534.46850355719,7649.720656210769,M,44.6,13.8
237,2015.0,8,135033.31509177314,9849.722694243881,M,33.5,10.7
737,2015.0,8,116131.95225511552,8510.596449622542,M,52.5,0.3
99,2015.0,8,83329.6748994205,7239.501490777218,M,49.7,5.7
622,2015.0,8,116964.0662657457,9044.239953014812,M,47.6,7.6
593,2015.0,8,75736.2102938289,7628.267936583108,M,37.3,15.5
816,2015.0,8,79900.89449019617,8601.196439568488,M,26.4,1.0
936,2015.0,8,128668.96158415012,10173.615507401717,M,50.2,11.4
154,2015.0,8,57253.075518856516,6944.00802326501,M,,6.9
286,2015.0,8,49306.51819238767,5906.513914687517,M,58.6,16.9
243,2015.0,8,109919.46119307926,9678.70334252556,M,32.5,16.7
50,2015.0,8,93993.88730381941,7701.843369089936,M,47.5,9.0
990,2015.0,8,79143.064301526,8436.034744827282,M,30.8,4.7
555,2015.0,8,108497.95066468185,9641.510585685255,M,56.6,3.5
443,2015.0,8,62453.48070887468,6897.019809333819,M,31.0,1.5
852,2015.0,8,102064.96718834994,9080.63983826604,F,32.2,13.3
379,2015.0,8,103225.20976379608,8926.817692719773,M,59.5,12.4
846,2015.0,8,135987.4175511816,10454.229325325752,M,27.5,17.2
543,2015.0,8,151924.47632205224,9397.616231729718,M,53.6,12.0
251,2015.0,8,114246.94125074486,8291.511620484454,M,37.5,11.9
342,2015.0,8,90386.33488450892,8441.134332210331,M,37.8,4.9
287,2015.0,8,74900.54887183363,8443.285933224532,M,34.5,15.2
357,2015.0,8,81516.26536601664,7839.772116834661,M,37.0,9.0
141,2015.0,8,95048.1023096254,8279.069467686546,M,39.1,8.8
597,2015.0,8,101749.49309927903,8180.636849666412,M,54.5,13.1
787,2015.0,8,84542.25187120668,6943.484688064388,M,53.6,12.3
95,2015.0,8,79614.47031205469,7950.901460911756,M,49.5,14.3
23,2015.0,8,82232.94266127783,9116.973819368392,M,45.4,0.9
25,2015.0,8,88630.38815072636,7638.714905068589,M,29.2,14.6
712,2015.0,8,133777.13163814959,8265.806434557488,F,,13.8
290,2015.0,8,86421.59175508111,8535.23647990459,M,32.1,4.3
241,2015.0,8,94611.65988612262,8896.9549455648,M,30.9,11.2
982,2015.0,8,88815.79848777209,7936.744832270711,M,,9.4
694,2015.0,8,91296.70139884662,8647.5313010569,M,51.0,8.8
709,2015.0,8,79958.31316200373,8396.266921472898,M,33.0,12.6
242,2015.0,8,104804.5861277804,7689.362284920631,F,41.2,14.5
519,2015.0,8,96195.04071990626,7660.969477090873,U,37.1,1.7
703,2015.0,8,81340.572229255,8798.234969999632,M,,7.8
86,2015.0,8,132130.39468286265,8889.36500402458,U,,5.4
351,2015.0,8,87709.1225163552,8391.627676894517,M,48.1,7.8
79,2015.0,8,63897.186389954084,6235.863395926885,M,36.1,4.9
731,2015.0,8,69966.21928320716,7640.56388512369,U,29.6,7.5
14,2015.0,8,83134.42600614564,7767.7771108091265,M,51.1,1.7
964,2015.0,8,106989.4762882259,8926.229978980167,M,44.5,6.4
467,2015.0,8,76116.96599603067,7519.0371443996055,M,,0.5
292,2015.0,8,62919.06411983194,6781.159636002612,M,27.0,13.2
442,2015.0,8,105924.83235755296,9091.300519722628,M,56.2,13.5
769,2015.0,8,88072.01996122889,7952.434167836326,U,53.2,18.9
235,2015.0,8,121511.99082814404,10128.734207576992,M,31.8,9.0
951,2015.0,8,93183.32732850483,7962.559720777587,M,59.9,10.5
842,2015.0,8,84603.66173908015,7713.772033723543,M,42.9,6.3
440,2015.0,8,55706.37339791625,6986.031788255497,F,34.0,4.4
666,2015.0,8,92385.59774510699,7718.050783065741,M,29.7,8.7
180,2015.0,8,103972.78258947837,7605.617824826325,M,42.6,10.8
642,2015.0,8,85400.35649432644,8747.143052982978,M,37.7,8.4
756,2015.0,8,122541.05512783582,9404.134045474586,U,49.2,0.3
993,2015.0,8,98112.44653699205,8435.241619783446,M,30.0,2.9
155,2015.0,8,100961.63903705057,7942.932383288597,M,51.8,0.4
523,2015.0,8,76458.00204198582,6733.1706561810315,M,26.5,1.2
175,2015.0,8,74589.22742226359,7013.238213458014,M,33.1,7.2
279,2015.0,8,104460.11649219715,8506.105615592385,M,39.2,3.9
908,2015.0,8,70221.89245071936,7244.993728988598,M,33.4,15.1
634,2015.0,8,82964.53831175849,7958.4163982406035,M,41.2,4.5
264,2015.0,8,75379.89965026968,8132.701866374411,M,53.8,12.7
356,2015.0,8,68996.98728362941,8062.916991385192,M,45.6,12.6
215,2015.0,8,77567.89239329685,8740.207582358278,M,47.2,7.2
849,2015.0,8,95771.38336412313,7939.7735976795075,M,59.8,12.1
865,2015.0,8,94158.25970636435,9240.113767160261,M,52.9,0.3
321,2015.0,8,77578.11690220996,8366.461387009125,M,,10.1
755,2015.0,8,122051.03359615128,8240.611420075807,M,47.5,14.7
518,2015.0,8,68532.46619009951,7555.178491528307,M,49.4,16.6
105,2015.0,8,67171.5045920969,7387.825997942088,M,42.7,2.2
763,2015.0,8,70218.64728393086,7143.515442523073,M,31.4,6.6
940,2015.0,8,109998.22906109766,7734.467608737707,M,48.3,9.6
553,2015.0,8,64106.68725563915,7148.122442133044,M,29.6,1.8
448,2015.0,8,80058.42574832114,6072.977120998986,M,46.2,15.3
650,2015.0,8,73946.1924324574,8585.903815597721,M,37.4,12.5
70,2015.0,8,96715.01264048698,7218.956402668835,F,53.4,4.7
764,2015.0,8,94633.9706786633,9007.476237777018,M,41.7,15.0
102,2015.0,8,89372.80829163638,8350.492414796972,M,49.6,11.6
32,2015.0,8,85392.75036869288,7735.718589653809,M,49.9,2.4
429,2015.0,8,66698.37586120862,6728.577398008634,M,41.1,4.7
340,2015.0,8,96304.46520603627,8721.726206504172,U,38.0,6.5
996,2015.0,8,76131.8854268275,7963.508524218813,M,36.2,0.5
817,2015.0,8,135289.9817038895,7849.320670466705,M,30.1,7.4
776,2015.0,8,97891.56534151462,7796.652460655255,M,,15.6
503,2015.0,8,80141.05236510235,8241.72652844782,M,,18.0
404,2015.0,8,91125.94041076631,8028.230737829648,M,50.1,14.7
562,2015.0,8,72768.98213201441,6641.242215043852,M,37.4,10.0
166,2015.0,8,83000.1786743971,6425.368099666171,M,,1.3
630,2015.0,8,140703.37835440456,8770.710173166848,M,39.3,17.3
984,2015.0,8,97291.06683959627,9432.51590144445,M,36.7,10.7
803,2015.0,8,64930.66159330074,6668.557307606816,M,34.0,13.8
227,2015.0,8,91546.39776250196,8949.809361421494,M,,16.2
807,2015.0,8,97763.23791295158,8223.675691960676,M,,12.8
475,2015.0,8,104198.1657945011,9077.089075385456,M,32.2,9.6
444,2015.0,8,104541.47014826233,10023.01636093679,M,39.5,4.1
969,2015.0,8,100447.50979582641,8878.568572294009,F,57.2,0.7
867,2015.0,8,106498.82070011835,7493.624465018738,M,47.9,10.1
742,2015.0,8,137747.99227103015,8629.986142932386,M,42.2,1.4
773,2015.0,8,98725.87743751188,8895.2759398914,M,,14.6
412,2015.0,8,92408.47923076965,8834.016984227905,M,53.7,4.6
172,2015.0,8,59304.397758485,6798.4164673524165,M,50.1,10.6
665,2015.0,8,126854.64493512719,8397.439809679741,M,,0.6
585,2015.0,8,91716.85433242982,7949.931183651624,M,31.9,11.3
937,2015.0,8,81296.23436017818,7702.193127178542,M,49.3,11.5
635,2015.0,8,74874.51689700875,8595.119563501927,M,50.2,14.8
62,2015.0,8,73011.46959630355,8628.1270644141,M,28.4,4.3
2,2015.0,8,104105.530454765,8818.434616636467,M,59.9,1.0
545,2015.0,8,69686.05410316274,6948.038923198462,M,36.8,3.8
310,2015.0,8,94525.1498629532,9369.699784481327,M,36.5,0.8
370,2015.0,8,75025.06454592844,7785.535270017725,M,40.6,1.9
188,2015.0,8,84224.44367488654,8053.039827227417,M,28.1,18.5
660,2015.0,8,100406.21502240871,7280.481559461036,M,51.1,0.9
394,2015.0,8,80579.8412245578,7761.791476666478,M,50.5,5.1
506,2015.0,8,64589.70277284032,6884.949593499138,M,33.1,5.6
704,2015.0,8,82784.72522676774,8231.907207480263,F,52.0,7.7
68,2015.0,8,81187.89344775706,8223.003962614152,F,29.5,1.0
265,2015.0,8,63201.39423969734,6528.542730383785,M,34.1,3.8
483,2015.0,8,115708.06003047882,7585.401360021251,M,42.0,12.5
766,2015.0,8,94177.71434465187,8601.966385475944,M,56.8,7.1
260,2015.0,8,106556.19409667359,8724.422093926974,M,29.2,1.1
812,2015.0,8,76677.97150822061,8057.159022257418,M,49.1,0.9
705,2015.0,8,98734.82237653721,8147.212712860865,M,40.9,1.7
639,2015.0,8,68507.51430012504,7075.730195931345,M,44.4,9.2
924,2015.0,8,101068.01772945686,8193.447461383395,M,58.8,11.3
792,2015.0,8,61584.107116354564,5958.996886347094,M,,8.7
487,2015.0,8,98404.32057322412,7159.797100270299,M,26.7,14.8
477,2015.0,8,107420.40718413256,8721.915542891167,M,40.8,8.8
244,2015.0,8,94338.27882079869,7146.303223302298,M,34.9,3.1
960,2015.0,8,87627.41037003332,8044.2430811946315,M,50.2,9.8
723,2015.0,8,93348.73412524098,8999.862633910569,U,,3.7
640,2015.0,8,76580.14231098055,7764.32347972515,U,59.1,9.2
607,2015.0,8,93758.25558479874,8299.41629784749,M,28.6,13.1
482,2015.0,8,83175.39659477987,8054.351844864276,M,59.7,13.1
576,2015.0,8,74320.23760519577,7403.524117693197,M,58.4,4.1
663,2015.0,8,109896.75122168433,8757.87674341571,M,51.1,12.1
89,2015.0,8,88821.46216814204,7431.379118763146,M,37.2,7.5
556,2015.0,8,94078.00121176265,9278.216505798222,M,45.1,0.8
655,2015.0,8,90188.35665897343,8900.210707239014,M,45.8,7.7
150,2015.0,8,82690.48432375539,8817.903815750742,M,,10.2
111,2015.0,8,153570.49937405757,8377.744216062392,M,39.8,0.8
113,2015.0,8,93149.94239040413,8140.939452963122,M,,16.9
583,2015.0,8,91583.55994520734,8082.570067111024,M,33.9,8.2
876,2015.0,8,77284.62361419162,6618.838025929081,M,28.9,5.8
719,2015.0,8,95921.885542668,8772.22593458999,M,27.0,1.0
638,2015.0,8,101888.96562577975,10383.274467982243,M,57.1,9.4
598,2015.0,8,88174.08328197381,7842.649461492609,M,45.7,9.4
838,2015.0,8,123159.6013514726,9177.963452496264,M,,17.2
56,2015.0,8,62181.75805564006,6981.1300612710675,M,32.9,14.0
48,2015.0,8,86927.28715762187,7829.763366431952,M,57.5,11.9
778,2015.0,8,78900.4836997117,7532.590175032377,M,56.9,4.5
670,2015.0,8,78904.86589601505,6519.967579770799,M,30.5,8.3
42,2015.0,8,109671.58843564207,8743.006839215921,M,50.7,13.9
39,2015.0,8,105988.85727545313,8693.422810341433,M,53.1,1.1
929,2015.0,8,120113.15995430957,8929.477331799864,M,36.1,4.4
667,2015.0,8,108021.54184445059,8074.494178741625,U,47.8,1.7
708,2015.0,8,85097.9165676322,8384.283602728807,M,34.8,1.6
179,2015.0,8,83774.83897712028,6714.027557291186,U,47.2,15.2
176,2015.0,8,110265.87739083893,8940.003934334587,M,30.2,0.9
326,2015.0,8,89826.84243761656,7901.030867853888,M,27.2,1.6
886,2015.0,8,87451.68789961589,9469.563528352115,M,54.1,10.7
151,2015.0,8,78783.38906390294,6499.418865048062,M,42.8,18.7
181,2015.0,8,90435.19766110624,7610.790430882695,M,31.3,10.0
844,2015.0,8,76021.14523792875,8327.62753710004,M,41.8,2.4
827,2015.0,8,99706.99504173556,8272.469584308632,M,59.7,3.2
930,2015.0,8,89983.27847571201,8041.9606582499055,M,48.3,16.9
383,2015.0,8,81356.61246851616,7871.6500453920335,M,31.9,15.6
540,2015.0,8,99370.6513808003,9048.778364100168,M,35.9,6.5
164,2015.0,8,116594.79596339552,9760.800220167275,M,34.2,10.5
140,2015.0,8,56862.48833591548,6713.759120496957,M,,14.0
920,2015.0,8,85086.74309314841,8308.53923883717,U,59.3,14.6
462,2015.0,8,95111.65630576675,7248.92913260502,U,33.7,10.3
513,2015.0,8,99632.01655299128,8477.158076926573,M,36.5,14.3
586,2015.0,8,74305.44886460896,7529.411703842766,M,26.6,7.8
414,2015.0,8,64774.27803353325,7286.300878450906,M,32.5,7.7
308,2015.0,8,72972.66904011791,7937.768755102195,M,42.4,0.9
899,2015.0,8,132570.00570911853,8954.322822103737,M,53.0,10.2
139,2015.0,8,96746.46223501205,9540.616052945552,M,50.8,8.7
8,2015.0,8,74082.79643356579,5797.3000645611155,M,33.8,13.2
710,2015.0,8,94229.34172092023,9430.08291769596,M,51.8,7.4
539,2015.0,8,69078.73428673726,7664.032095008083,M,35.9,10.6
133,2015.0,8,98785.49356732589,7988.976148904034,M,37.7,13.8
488,2015.0,8,80289.99665249982,8119.785967221637,M,26.8,5.8
578,2015.0,8,77001.43492412992,5850.091213843374,M,50.1,8.8
736,2015.0,8,83303.69432617757,7729.8380867886,M,38.2,13.3
420,2015.0,8,106566.95865976899,8747.980281545088,M,51.2,5.9
327,2015.0,8,65435.04214281945,8077.44432767993,M,46.1,0.8
983,2015.0,8,87926.61951607844,7990.276677747497,M,30.4,14.7
525,2015.0,8,77812.16639404192,8048.861663737418,M,33.5,9.1
571,2015.0,8,97415.9814351458,8445.056484942414,M,47.6,13.8
580,2015.0,8,67622.03291411167,6846.14101412901,M,58.2,10.4
38,2015.0,8,67831.79924637139,7410.393527972133,U,45.7,5.9
973,2015.0,8,82389.80498299455,8264.45313195553,M,33.9,15.8
283,2015.0,8,96674.8712520451,7778.112610067969,M,52.3,9.6
250,2015.0,8,87348.68850778956,7668.125183787567,M,26.4,0.1
614,2015.0,8,108671.32004184408,8410.54976215135,M,54.2,17.8
169,2015.0,12,67217.50978997046,7301.0223189799135,M,54.4,18.0
468,2015.0,12,106190.67694116854,8277.242612355714,M,46.7,3.3
133,2015.0,12,96696.1547838842,6951.7161812716995,M,37.7,13.8
888,2015.0,12,64634.48912717735,7956.320408213273,M,,4.0
